GroupID	Protein
2943	XP_004982383.1
2943	XP_012698494.1
2944	XP_004954103.1
2945	XP_004976653.1
2946	XP_012701397.1
2947	XP_004963004.1
2948	XP_004978290.2
2949	XP_004981952.1
2950	XP_004971063.1
2951	XP_004955528.1
2952	XP_004979967.1
2953	XP_004954933.1
2954	XP_004958954.1
2955	XP_004959971.1
2956	XP_004987384.1
2957	XP_004982165.1
2958	XP_004954664.1
2959	XP_004974443.1
2960	XP_004962851.1
2961	XP_004954720.1
2962	XP_012704612.1
2963	XP_004951277.1
2964	XP_004965777.1
2965	XP_004982672.1
2965	XP_004982673.1
2966	XP_004956328.1
2967	XP_004981001.1
2968	XP_014660369.1
2969	XP_004962616.1
2970	XP_014660000.1
2970	XP_004984336.1
2971	XP_004969971.1
2972	XP_012703010.2
2973	XP_004968907.1
2973	XP_012701621.1
2973	XP_004967537.1
2974	XP_004951946.1
2975	XP_004970125.1
2976	XP_004960564.1
2977	XP_014660038.1
2978	XP_012702438.1
2979	XP_012700668.2
2980	XP_004963114.1
2981	XP_004969844.1
2982	XP_004969538.1
2982	XP_004967389.1
2983	XP_004969889.1
2984	XP_004967491.1
2985	XP_004958581.1
2985	XP_004958580.1
2986	XP_004957001.1
2987	XP_004981822.1
2988	XP_004968770.1
2989	XP_004954490.1
2990	YP_008815786.1
2991	XP_004974543.1
2992	XP_004954705.2
2993	XP_004979191.1
2994	XP_012699362.1
2994	XP_004956063.1
2995	XP_012700679.1
2996	XP_012701972.1
2997	XP_004986307.1
2998	XP_004956677.1
2999	XP_012702044.1
2999	XP_004953455.1
2999	XP_012702048.1
3000	XP_004981703.1
3001	XP_004966061.1
3002	XP_004954303.1
3003	XP_004953145.1
3004	XP_014660678.1
3005	XP_004962896.1
3006	XP_004953111.1
3006	XP_004953110.1
3007	XP_004972609.1
3008	XP_012700331.1
3009	XP_004975834.1
3010	XP_004963182.1
3011	XP_004952185.1
3012	XP_004974468.1
3012	XP_004974464.1
3013	XP_012703467.1
3013	XP_012703469.1
3013	XP_004952777.1
3014	XP_004975700.2
3015	XP_004952999.1
3016	XP_004955796.1
3017	XP_012703278.1
3017	XP_012703276.1
3018	XP_004957813.1
3019	XP_004962375.1
3019	XP_004962374.1
3020	XP_004969213.1
3021	XP_004954411.1
3022	XP_004971941.1
3023	XP_004982313.1
3024	XP_012702883.1
3025	XP_004984213.1
3026	XP_004952970.1
3027	XP_004980153.2
3028	XP_004970119.1
3029	XP_004960524.1
3030	XP_004968402.1
3031	XP_004953825.1
3032	XP_014660276.1
3033	XP_004961744.1
3034	XP_004957005.1
3035	XP_012703392.1
3035	XP_012703394.1
3035	XP_012703395.1
3035	XP_012703396.1
3035	XP_012703397.1
3035	XP_004977360.1
3036	XP_004982666.1
3036	XP_004982665.1
3037	XP_004981017.1
3038	XP_004981476.1
3039	XP_004976613.1
3040	XP_012699608.1
3040	XP_012699609.1
3040	XP_012699610.1
3041	XP_012702401.1
3041	XP_004972636.1
3042	XP_004965955.2
3042	XP_004965954.1
3043	XP_012698481.1
3044	XP_004962844.1
3045	XP_012698210.1
3046	XP_004981426.1
3047	XP_004956772.1
3048	XP_004974029.1
3049	XP_004968560.1
3049	XP_004968559.1
3050	XP_014661266.1
3051	XP_004985233.1
3052	XP_004963181.1
3052	XP_004963180.1
3053	XP_004951365.1
3053	XP_004951363.1
3054	XP_004984493.1
3055	XP_012698282.1
3055	XP_004981245.1
3056	XP_012704645.1
3056	XP_012704644.1
3057	XP_004970439.1
3057	XP_004963860.1
3057	XP_004984342.1
3058	XP_004983638.1
3059	XP_004961778.1
3060	XP_004974856.2
3061	XP_004951890.1
3062	XP_012701835.1
3062	XP_004952170.1
3063	XP_004973758.1
3064	XP_004975917.1
3065	XP_004982776.1
3066	XP_004979301.1
3067	XP_004980099.1
3068	XP_004972331.1
3069	XP_004960778.1
3070	XP_004981262.1
3070	XP_004981261.1
3071	XP_004951839.1
3072	XP_004969264.1
3073	XP_004954496.1
3073	XP_004954497.1
3073	XP_004954498.1
3073	XP_004954495.1
3074	XP_004982069.1
3075	XP_012701321.1
3076	XP_004965492.1
3076	XP_004965491.1
3077	XP_004954321.1
3078	XP_004967989.1
3079	XP_004951959.1
3080	XP_004962437.1
3081	XP_004971870.1
3082	XP_004976351.1
3083	XP_012698093.1
3084	XP_004966885.1
3085	XP_004957243.1
3086	XP_004964258.1
3087	XP_004968209.1
3088	XP_012698395.1
3088	XP_004983920.1
3089	XP_004962989.1
3090	XP_012703303.1
3090	XP_004976793.1
3091	XP_014661050.1
3091	XP_004978645.1
3092	XP_004954034.1
3093	XP_004964309.1
3093	XP_012698099.1
3094	XP_004957647.1
3095	XP_004964654.1
3096	XP_004968985.1
3097	XP_004966926.2
3098	XP_004971044.1
3099	XP_004975963.1
3100	XP_004975723.1
3101	XP_004984240.1
3102	XP_004968166.1
3103	XP_004958741.1
3104	XP_004957749.1
3105	XP_004961121.1
3105	XP_004969276.1
3105	XP_004985019.1
3106	XP_004981535.1
3107	XP_012698513.1
3108	XP_004976663.1
3109	XP_004986058.1
3109	XP_004986057.1
3110	XP_004955865.1
3110	XP_004955864.1
3111	XP_012698311.1
3112	XP_004956388.2
3113	XP_004975837.1
3114	XP_004978183.1
3115	XP_004965128.1
3116	XP_004955203.1
3117	XP_004956124.1
3118	XP_004970902.1
3119	XP_004975023.1
3120	XP_004952536.1
3121	XP_004954462.1
3122	XP_004971145.1
3123	XP_004969657.1
3124	XP_004979481.1
3125	XP_004968604.1
3126	XP_004970527.1
3127	XP_004953818.1
3128	XP_004952583.1
3129	XP_004971031.1
3130	XP_012702094.1
3131	XP_004960949.1
3132	XP_014660639.1
3132	XP_012701198.1
3133	XP_004952528.1
3134	XP_004955427.1
3135	XP_004963978.1
3136	XP_004985313.1
3137	XP_014660203.1
3138	XP_004984715.1
3139	XP_004954185.1
3140	XP_004951895.1
3141	XP_004981062.1
3142	XP_004965297.1
3142	XP_004965298.1
3142	XP_012701009.1
3142	XP_012701010.1
3142	XP_004965296.1
3143	XP_004966658.1
3144	XP_004963612.1
3145	XP_004976966.1
3146	XP_004985798.1
3147	XP_004956221.1
3148	XP_004973485.1
3149	XP_004956505.1
3150	XP_004967732.1
3151	XP_004963116.1
3152	XP_004960503.1
3153	XP_004985765.1
3154	XP_012700847.1
3155	XP_004951182.1
3156	XP_004984586.1
3156	XP_004984585.1
3157	XP_004977403.1
3158	XP_004963835.1
3159	XP_004954986.2
3160	XP_004973660.1
3161	XP_004966694.1
3162	XP_004975201.1
3163	XP_004985306.1
3164	XP_004955284.3
3165	XP_012700154.1
3165	XP_004976495.1
3166	XP_004951669.1
3167	XP_004959439.1
3168	XP_004975453.2
3169	XP_004979352.1
3170	XP_004978840.1
3171	XP_004951309.1
3172	XP_004965382.1
3173	XP_004968098.1
3174	XP_004979274.1
3175	XP_012701059.1
3175	XP_012701058.1
3176	XP_004956947.1
3177	XP_014661123.1
3178	XP_004960628.1
3179	XP_004957832.1
3180	XP_004985931.1
3181	XP_004981887.1
3182	XP_004960739.1
3183	XP_004965895.1
3184	XP_004951827.1
3185	XP_004968336.1
3186	XP_004952902.1
3187	XP_012704411.1
3188	XP_004982001.1
3189	XP_012700493.1
3190	XP_004978698.1
3191	XP_004957232.1
3192	XP_004979865.1
3192	XP_004979866.1
3192	XP_004979863.1
3193	XP_012702255.1
3193	XP_004978229.1
3194	XP_004955327.1
3195	XP_012702412.1
3195	XP_012702413.1
3195	XP_012702411.1
3196	XP_004957830.2
3197	XP_014660676.1
3198	XP_004976578.1
3199	XP_004976877.1
3200	XP_004969510.1
3200	XP_004961239.1
3201	XP_004980039.1
3201	XP_004980038.1
3202	XP_004973031.1
3203	XP_004951542.1
3204	XP_004965316.1
3205	XP_004972373.1
3206	XP_004954467.1
3207	XP_004957545.1
3208	XP_004954049.2
3208	XP_004954047.1
3209	XP_004963431.2
3210	XP_004960122.1
3211	XP_004964430.1
3212	XP_004969281.1
3213	XP_004954435.1
3213	XP_004954434.1
3214	XP_004984948.1
3215	XP_012698877.1
3216	XP_004975032.1
3217	XP_004953592.1
3218	XP_012704397.2
3219	XP_004959711.1
3220	XP_004966568.1
3221	XP_004958346.1
3222	XP_012702709.1
3223	XP_012701107.1
3224	XP_004981389.1
3225	XP_012702858.1
3226	XP_004960421.1
3227	XP_004961465.1
3228	XP_004963300.1
3229	XP_014660941.1
3230	XP_004960407.1
3231	XP_004960709.1
3231	XP_004960710.1
3231	XP_004960711.1
3231	XP_004960712.1
3232	XP_004973211.1
3233	XP_004958092.1
3234	XP_012704588.1
3235	XP_004964372.1
3236	XP_012699020.1
3236	XP_004965247.1
3237	XP_012699891.1
3238	XP_004961923.1
3239	XP_004968671.1
3240	XP_004961399.1
3241	XP_004985039.1
3242	XP_004955168.2
3243	XP_014660522.1
3244	XP_004977663.1
3245	XP_004966377.1
3246	XP_004984154.1
3247	XP_004951825.1
3248	XP_004971427.1
3249	XP_004981380.1
3250	XP_004958143.1
3251	XP_012699514.1
3252	XP_004953772.1
3253	XP_004975435.1
3254	XP_004976442.1
3255	XP_012700101.1
3256	XP_004962441.1
3257	XP_004978208.1
3258	XP_004982286.1
3258	XP_004982285.1
3259	XP_004955330.1
3259	XP_004955329.3
3260	XP_004953952.1
3261	XP_004981468.1
3261	XP_004981467.1
3262	XP_012698200.1
3263	XP_004953563.1
3263	XP_012704579.1
3264	XP_012699332.1
3265	XP_004987132.1
3266	XP_004973996.1
3267	XP_004983121.1
3268	XP_004962511.1
3269	XP_004954387.2
3270	XP_004965182.1
3271	XP_014660981.1
3272	XP_004958014.1
3273	XP_012701201.1
3274	XP_004982464.1
3275	XP_004962519.1
3276	XP_004953411.1
3277	XP_004979534.1
3278	XP_004985565.1
3279	XP_004984630.1
3280	XP_012703279.2
3281	XP_004954971.1
3282	XP_004968214.1
3283	XP_004965968.1
3284	XP_004961223.1
3285	XP_004970388.1
3286	XP_004986036.1
3287	XP_004959371.1
3288	XP_004984476.1
3289	XP_004968868.1
3290	XP_004955663.1
3291	XP_004952064.1
3292	XP_004971997.1
3293	XP_004982782.1
3294	XP_004977592.1
3295	XP_012703764.1
3296	XP_004976534.1
3297	XP_004956181.1
3297	XP_012699442.1
3297	XP_004956180.1
3298	XP_004955811.1
3299	XP_012698139.1
3299	XP_012698140.1
3299	XP_012698138.1
3300	XP_004956990.1
3301	XP_004960165.1
3302	XP_004984730.1
3303	XP_004962862.1
3303	XP_004971574.1
3304	XP_004952253.1
3305	XP_004959332.1
3306	XP_012698343.1
3306	XP_012698342.1
3307	XP_004976901.1
3308	XP_004953964.1
3309	XP_004981019.1
3310	XP_004951912.1
3311	XP_004973138.1
3312	XP_004956321.1
3313	XP_004955483.1
3314	XP_004968706.1
3314	XP_004968705.1
3315	XP_004971251.1
3315	XP_004971254.1
3315	XP_012702062.1
3316	XP_004975418.1
3317	XP_004963935.1
3318	XP_004983836.1
3319	XP_012700077.1
3320	XP_004961313.1
3321	XP_004953506.1
3321	XP_004953505.1
3322	XP_004972770.1
3323	XP_004968991.1
3324	XP_014660438.1
3325	XP_012704129.1
3326	XP_004982918.1
3327	XP_004975336.1
3328	XP_004967975.1
3329	XP_012703275.1
3330	XP_004964718.1
3331	XP_004958078.1
3332	XP_004987112.3
3333	XP_012704696.1
3334	XP_004973084.1
3335	XP_004971911.1
3336	XP_004954848.1
3337	XP_004973481.1
3338	XP_004984204.1
3339	XP_004960735.1
3339	XP_004960734.1
3340	XP_012700959.1
3340	XP_012700958.1
3340	XP_012700957.1
3340	XP_004966544.1
3340	XP_012700960.1
3341	XP_004951891.1
3342	XP_004982819.1
3343	XP_004964959.1
3344	XP_004978063.1
3345	XP_004969900.1
3346	XP_004986011.1
3347	XP_004962762.1
3347	XP_004962761.1
3348	XP_012698464.1
3348	XP_004982474.1
3349	XP_004958380.1
3350	XP_004953520.1
3351	XP_004962534.1
3352	XP_012702336.1
3353	XP_004966292.1
3354	XP_004986593.1
3355	XP_004958488.1
3356	XP_004969399.1
3357	XP_004962422.1
3358	XP_004957556.2
3359	XP_004956228.1
3360	XP_004968938.1
3360	XP_004968939.1
3361	XP_004981812.1
3362	XP_004972525.1
3363	XP_014660616.1
3364	XP_004967429.1
3365	XP_004957274.1
3365	XP_004957273.1
3366	XP_014661162.1
3367	XP_004974269.2
3368	XP_004960650.1
3368	XP_004960649.1
3369	XP_004953347.1
3370	XP_004973729.1
3371	XP_004957111.1
3372	XP_004976662.1
3373	XP_004983799.1
3374	XP_004970719.1
3375	XP_004967386.1
3376	XP_004980314.2
3376	XP_004959045.1
3377	XP_004973589.1
3378	XP_004956079.1
3379	XP_004958331.1
3380	XP_004954258.1
3381	XP_004964751.1
3381	XP_004964752.1
3382	XP_004984612.1
3382	XP_004984613.1
3382	XP_012698160.1
3382	XP_004984614.1
3383	XP_004956747.1
3384	XP_004972308.1
3385	XP_004975948.1
3385	XP_012703352.1
3385	XP_004975947.1
3386	XP_004955411.1
3387	XP_004981545.1
3388	XP_004967828.1
3389	XP_004959424.1
3390	XP_004963995.1
3391	XP_004968416.1
3392	XP_004952979.1
3393	XP_004956824.1
3394	XP_012699188.1
3395	XP_004970948.1
3396	XP_004982469.1
3397	XP_004971157.1
3398	XP_004982011.1
3399	XP_004966304.1
3400	XP_004956915.1
3400	XP_004977674.1
3401	XP_004970546.1
3401	XP_004970545.1
3402	XP_014660417.1
3402	XP_014660416.1
3403	XP_004953542.1
3404	XP_004981785.1
3404	XP_012699615.1
3405	XP_004954925.1
3406	XP_012704317.1
3407	XP_004958061.1
3408	XP_004978690.1
3409	XP_004968056.1
3410	XP_014661336.1
3411	XP_004952116.1
3412	XP_004967320.1
3413	XP_012698922.1
3413	XP_012698927.1
3413	XP_004951901.1
3414	XP_004986029.1
3415	XP_004982631.1
3416	XP_004952429.1
3417	XP_004961194.1
3418	XP_012698956.1
3419	XP_004962390.1
3420	XP_004951166.1
3421	XP_012699425.1
3421	XP_004958647.1
3422	XP_004985156.1
3422	XP_004985155.1
3423	XP_004973030.1
3424	XP_014660148.1
3425	XP_004957831.1
3426	XP_004964184.1
3427	XP_004970008.1
3428	XP_004960874.1
3429	XP_004973603.1
3430	XP_004957331.1
3431	XP_012698178.1
3432	XP_004952088.1
3432	XP_004952089.1
3432	XP_004952090.1
3432	XP_004952087.1
3433	XP_004960001.1
3434	XP_004951943.1
3435	XP_004957720.1
3436	XP_004964837.1
3437	XP_004975121.1
3437	XP_004975120.1
3438	XP_004969388.2
3439	XP_014660550.1
3439	XP_012704570.1
3440	XP_004979480.1
3441	XP_012699832.1
3441	XP_004962580.1
3442	XP_004978933.1
3443	XP_012702555.1
3444	XP_004984172.1
3444	XP_004984171.1
3445	XP_004968005.1
3446	XP_004957406.1
3447	XP_004954316.1
3448	XP_004984099.1
3449	XP_004958854.1
3450	XP_004982211.1
3451	XP_004987260.1
3452	XP_004965966.1
3453	XP_004963223.1
3454	XP_004968519.1
3455	XP_004957609.2
3456	XP_004982868.1
3457	XP_004975422.1
3458	XP_004970633.1
3459	XP_014660174.1
3460	XP_004976555.1
3461	XP_004983964.1
3462	XP_004980150.1
3463	XP_014660503.1
3464	XP_012703119.1
3465	XP_004973176.1
3466	XP_004963302.1
3467	XP_014660524.1
3468	XP_004978958.1
3469	XP_004953424.1
3470	XP_004982581.1
3471	XP_004979423.1
3472	XP_004971610.1
3473	XP_004953860.1
3474	XP_004967147.1
3475	XP_012703801.1
3475	XP_004979723.1
3475	XP_012703802.1
3476	XP_004979715.1
3477	XP_004952784.1
3478	XP_004970265.1
3479	XP_004952321.1
3480	XP_004965437.1
3480	XP_012701061.1
3480	XP_004965436.1
3481	XP_004975100.1
3482	XP_004981023.1
3483	XP_012698823.1
3484	XP_004955331.1
3485	XP_012702425.1
3486	XP_004972491.1
3487	XP_004968652.1
3488	XP_004956724.1
3488	XP_004956725.1
3489	XP_004964411.1
3490	XP_004952100.1
3491	XP_012699644.1
3492	XP_004982881.1
3493	XP_004982884.1
3494	XP_004957548.1
3495	XP_004985101.1
3496	XP_004969185.2
3497	XP_004966451.1
3497	XP_012700499.1
3498	XP_012700538.1
3499	XP_004985046.1
3500	XP_004978800.1
3501	XP_004981246.2
3502	XP_004986227.1
3503	XP_004965336.1
3504	XP_004972257.1
3505	XP_004965980.1
3506	XP_004979988.1
3507	XP_004966520.1
3508	XP_004982010.1
3509	XP_004975497.1
3509	XP_004960627.1
3510	XP_012703638.1
3511	XP_004954145.1
3512	XP_004956025.1
3512	XP_004956023.1
3513	XP_004986045.1
3514	XP_004969342.1
3514	XP_004969343.1
3515	XP_004952280.1
3516	XP_004971027.1
3516	XP_004971026.1
3517	XP_012703512.1
3518	XP_012698336.1
3519	XP_004965241.1
3520	XP_004976510.1
3521	XP_012699938.1
3522	XP_004981204.1
3523	XP_004961259.1
3524	XP_004955420.1
3525	XP_004983252.1
3526	XP_004985501.1
3527	XP_004984553.1
3528	XP_004976386.1
3529	XP_004965697.1
3530	XP_004970363.1
3531	XP_004962941.1
3532	XP_004968510.1
3533	XP_004962201.1
3534	XP_004969877.1
3534	XP_004969876.1
3535	XP_004983036.1
3536	XP_004979942.1
3537	XP_012698254.1
3537	XP_004963119.1
3538	XP_004981227.1
3538	XP_004981226.1
3539	XP_004951486.1
3540	XP_004970152.1
3541	XP_012699712.1
3541	XP_004952802.1
3541	XP_004952801.1
3541	XP_012699715.1
3542	XP_004956311.1
3542	XP_004956310.1
3543	XP_004967169.1
3544	XP_004969235.1
3545	XP_014660841.1
3546	XP_004982893.1
3547	XP_004981901.1
3548	XP_004976191.1
3549	XP_012701249.1
3550	XP_012702343.1
3551	XP_004979812.2
3552	XP_004956664.1
3553	XP_004975659.1
3554	XP_004968018.1
3555	XP_004965614.1
3556	XP_004978920.1
3556	XP_004978919.1
3557	XP_004955613.1
3558	XP_014661093.1
3558	XP_012702982.1
3559	XP_004952762.1
3559	XP_004952760.1
3560	XP_014661118.1
3561	XP_004972938.1
3562	XP_004961324.1
3563	XP_004977666.1
3563	XP_012703175.1
3564	XP_004970014.1
3565	XP_004984979.1
3566	XP_004953635.1
3566	XP_004953636.1
3567	XP_004968650.1
3568	XP_012699982.1
3569	XP_004984773.1
3569	XP_004984772.1
3570	XP_012700449.1
3571	XP_004983099.1
3572	XP_004964269.1
3573	XP_014660423.1
3574	XP_004956920.1
3574	XP_004956921.1
3575	XP_004983932.1
3576	XP_004953570.1
3577	XP_004954944.1
3578	XP_004973068.1
3579	XP_004966202.1
3580	XP_004970534.2
3581	XP_004968399.1
3582	XP_004962485.1
3583	XP_004960470.1
3584	XP_004983179.1
3585	XP_004958725.1
3586	XP_004961427.1
3587	XP_004958764.1
3588	XP_004959919.1
3589	XP_004982280.1
3590	XP_012698519.1
3591	XP_004953440.1
3592	XP_004958007.1
3593	XP_004954391.1
3594	XP_004951596.1
3595	XP_004979106.1
3596	XP_004956675.1
3596	XP_014660270.1
3596	XP_004977930.1
3597	XP_004970312.1
3598	XP_004965511.2
3598	XP_004954035.1
3599	XP_004970179.1
3600	XP_004976143.1
3600	XP_004976144.1
3600	XP_004976142.1
3601	XP_004963350.1
3602	XP_004963125.1
3603	XP_012699491.1
3603	XP_012699492.1
3603	XP_004956468.1
3604	XP_012703441.1
3604	XP_004953420.1
3605	XP_012699802.1
3606	XP_014661136.1
3607	XP_014661104.1
3608	XP_004975255.2
3609	XP_012698407.1
3609	XP_012698408.1
3609	XP_004982569.1
3609	XP_004982568.1
3610	XP_004961867.1
3611	XP_004979217.1
3611	XP_004976258.1
3612	XP_004968206.1
3613	XP_004971221.1
3614	XP_012703111.1
3615	XP_014661330.1
3616	XP_004954196.1
3617	XP_004968886.1
3618	XP_004970937.1
3619	XP_004975962.1
3619	XP_004975961.1
3620	XP_012699243.1
3621	XP_004985477.1
3622	XP_004952023.1
3623	XP_004973908.1
3623	XP_012702532.1
3623	XP_004973907.1
3624	XP_004956178.1
3625	XP_004962601.2
3626	XP_004966096.1
3627	XP_004973063.1
3627	XP_004973062.1
3628	XP_004964899.1
3629	XP_004958063.1
3630	XP_012700761.1
3631	XP_004963337.1
3631	XP_004958257.1
3632	XP_004957964.1
3633	XP_004957215.1
3634	XP_004969220.1
3635	XP_004979647.1
3636	XP_004962046.1
3636	XP_004962044.1
3637	XP_012703871.1
3637	XP_004958980.1
3638	XP_004983704.1
3639	XP_004985910.1
3639	XP_004983817.1
3640	XP_004984935.1
3641	XP_004975898.1
3642	XP_004982970.1
3643	XP_004977333.1
3644	XP_012702388.1
3645	XP_012698054.1
3645	XP_012698058.1
3645	XP_004987173.1
3646	XP_004975486.1
3646	XP_004975488.1
3646	XP_004975491.1
3646	XP_004976194.1
3647	XP_004953476.1
3647	XP_004953475.1
3648	XP_004980287.1
3649	XP_004956669.1
3650	XP_004962218.1
3651	XP_004952800.1
3652	XP_004965639.1
3653	XP_004976952.1
3654	XP_004955858.1
3655	XP_004954090.1
3656	XP_004976305.1
3657	XP_004979658.1
3658	XP_012698529.2
3658	XP_012698530.1
3658	XP_004984517.2
3659	XP_012700257.1
3659	XP_012700256.1
3660	XP_004979509.1
3661	XP_004956926.1
3662	XP_004951642.1
3663	XP_004969310.1
3664	XP_004964434.1
3665	XP_004955104.1
3666	XP_004951684.1
3667	XP_004955359.1
3668	XP_012704476.1
3669	XP_004985610.2
3670	XP_012703483.1
3671	XP_014661012.1
3672	XP_012700902.1
3673	XP_004965376.1
3674	XP_004973897.1
3675	XP_004980961.1
3676	XP_012703057.1
3677	XP_004954713.1
3678	XP_004977280.1
3679	XP_004987018.2
3680	XP_004964979.1
3681	XP_004983329.1
3681	XP_004986236.1
3682	XP_012703546.1
3683	XP_004957242.1
3683	XP_004957241.1
3684	XP_004982934.1
3685	XP_004983498.1
3686	XP_004973649.1
3687	XP_004972830.1
3687	XP_004972829.1
3688	XP_004975973.1
3688	XP_012701395.1
3688	XP_012703598.2
3688	XP_004965608.1
3689	XP_004983217.1
3689	XP_004983219.1
3689	XP_004983218.1
3690	XP_004957954.1
3691	XP_012702052.1
3692	XP_004987139.2
3693	XP_012700415.1
3693	XP_004960405.1
3694	XP_004965568.1
3695	XP_004961070.1
3696	XP_004953114.1
3696	XP_004975001.1
3696	XP_004951475.1
3697	XP_004969770.1
3698	XP_004984732.1
3698	XP_004984731.1
3699	XP_004974574.1
3700	XP_004952447.1
3701	XP_014660087.1
3702	XP_004968511.1
3703	XP_004975873.1
3704	XP_004982737.1
3705	XP_004973704.1
3706	XP_004981531.1
3707	XP_004960414.1
3708	XP_004978787.1
3709	XP_012700795.1
3710	XP_014660578.1
3711	XP_004984060.1
3712	XP_004972396.1
3713	XP_004957277.1
3714	XP_004959075.2
3715	XP_012699100.1
3716	XP_004967869.1
3717	XP_012704542.1
3718	XP_004959326.1
3719	XP_004982369.1
3720	XP_004968612.1
3721	XP_004966034.1
3722	XP_004972376.1
3722	XP_004972375.1
3723	XP_004956895.1
3724	XP_012698485.1
3725	XP_004977232.1
3725	XP_004978867.1
3725	XP_004952828.1
3726	XP_012700208.1
3726	XP_004961042.1
3727	XP_012700976.1
3727	XP_004966312.2
3727	XP_004966314.2
3728	XP_012704389.2
3729	XP_014661090.1
3729	XP_014660932.1
3730	XP_012699403.1
3731	XP_004973243.1
3731	XP_004973242.1
3732	XP_004956638.1
3732	XP_012699574.1
3733	XP_004981399.1
